Index,Original Email,Model A,Model B,Compare Result,Time (sec)
66,"Ina,
  Can you pull Tori K.'s and Martin Cuilla's resumes and past performance 
 reviews from H.R.
 ---------------------- Forwarded by Phillip K Allen/HOU/ECT on 09/06/2000 
 10:44 AM ---------------------------
 John J Lavorato@ENRON
 09/06/2000 05:39 AM
 To: Phillip K Allen/HOU/ECT@ECT
 cc:  
 Subject: Re:  
 The commercial support people that you and Hunter want to make commercial 
 managers.","Hi Philip,

I have retrieved Tori K.'s resume and past performance reviews from HR as requested. I could not find any records for Martin Cuilla in our current system. Please let me know if there is another department or system I should check.

Regards,
John J Lavorato","Hi Phillip,

I'll reach out to H.R. and get Tori K.'s and Martin Cuilla's resumes and past performance reviews for you. I'll follow up once I have them.

Best,
Ina",modelB wins,0.61
67,resumes of whom?,"Subject: Clarification on Requested Resumes

Dear [Recipient's Name],

I hope this message finds you well. I am writing in response to your recent inquiry regarding resumes. It appears there may have been a misunderstanding, as I did not include specific names in my previous email.

If you could kindly specify the positions or individuals for which you are requesting resumes, I would be more than happy to provide them at your convenience.

Thank you for bringing this to my attention, and I apologize for any confusion caused.

Best regards,
[Your Name]",Could you please clarify which resumes you are referring to? Thank you!,modelA wins,0.72
68,"Program
 ---------------------- Forwarded by Phillip K Allen/HOU/ECT on 09/05/2000 
 01:50 PM ---------------------------
 ""Christi Smith"" <christi.smith@lrinet.com> on 09/05/2000 11:40:59 AM
 Please respond to <christi.smith@lrinet.com>
 To: <Phillip.K.Allen@enron.com>
 cc: ""Debbie Nowak (E-mail)"" <dnowak@enron.com> 
 Subject: RE: Receipt of Team Selection Form - Executive Impact & Influence 
 Program
 We have not received your completed Team Selection information. It is
 imperative that we receive your team's information (email, phone number,
 office) asap. We cannot start your administration without this information,
 and your raters will have less time to provide feedback for you.
 Thank you for your assistance.
 Christi
 -----Original Message-----
 From: Christi Smith [mailto:christi.smith@lrinet.com]
 Sent: Thursday, August 31, 2000 10:33 AM
 To: 'Phillip.K.Allen@enron.com'
 Cc: Debbie Nowak (E-mail); Deborah Evans (E-mail)
 Subject: Receipt of Team Selection Form - Executive Impact & Influence
 Program
 Importance: High
 Hi Phillip. We appreciate your prompt attention and completing the Team
 Selection information.
 Ideally, we needed to receive your team of raters on the Team Selection form
 we sent you. The information needed is then easily transferred into the
 database directly from that Excel spreadsheet. If you do not have the
 ability to complete that form, inserting what you listed below, we still
 require additional information.
 We need each person's email address. Without the email address, we cannot
 email them their internet link and ID to provide feedback for you, nor can
 we send them an automatic reminder via email. It would also be good to have
 each person's phone number, in the event we need to reach them.
 So, we do need to receive that complete TS Excel spreadsheet, or if you need
 to instead, provide the needed information via email.
 Thank you for your assistance Phillip.
 Christi L. Smith
 Project Manager for Client Services
 Keilty, Goldsmith & Company
 858/450-2554
 -----Original Message-----
 From: Phillip K Allen [mailto:Phillip.K.Allen@enron.com]
 Sent: Thursday, August 31, 2000 12:03 PM
 To: debe@fsddatasvc.com
 Subject:
 John Lavorato-M
 Mike Grigsby-D
 Keith Holst-D
 Frank Ermis-D
 Steve South-D
 Janie Tholt-D
 Scott Neal-P
 Hunter Shively-P
 Tom Martin-P
 John Arnold-P","Dear Christi,

 Thank you for your email. I apologize for the delay in submitting the Team Selection information for the Executive Impact & Influence program. Here is the required information:

 - Email addresses: john_lavorato@enron.com, mike_grigsby@enron.com, keith_holst@enron.com, frank_ermis@enron.com, steve_south@enron.com, janie_tholt@enron.com, scott_neal@enron.com, hunter_shively@enron.com, tom_martin@enron.com, john_arnold@enron.com
 - Phone numbers: Not included in this email, but available upon request.

 Please let me know if there are any issues with the provided information. I appreciate your assistance and cooperation.

 Best regards,
 Phillip K Allen","Hi Christi,

Thank you for your email. I apologize for the delay in providing the necessary information. I will ensure that the completed Team Selection form, including the required email addresses and phone numbers, is sent to you by the end of the day. Please let me know if there are any other details you need.

Thank you for your patience and understanding.

Best regards,  
Phillip K. Allen",modelB wins,0.72
69,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 09/05/2000 
 01:29 PM ---------------------------
  
  
  
  From: Phillip K Allen  08/29/2000 02:20 PM
  
 To: mark@intelligencepress.com
 cc:  
 Subject: 
 Mark,
  Here is a spreadsheet detailing our September Socal trades. (I did not 
 distinguish between buys vs. sells.)
 Phillip","Dear Philip,

Thank you for the prompt delivery of the September Socal trades spreadsheet. I appreciate your diligence in providing the necessary information. I will review the data and get back to you with any questions or clarifications that I may have.

Best regards,
[Your Name]","Hi Phillip,

Thank you for sending over the spreadsheet. I'll review the September Socal trades and get back to you with any questions or comments.

Best regards,
Mark",modelB wins,0.61
70,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 09/01/2000 
 01:07 PM ---------------------------
  
  Enron North America Corp.
  
  From: Matt Motley  09/01/2000 08:53 AM
  
 To: Phillip K Allen/HOU/ECT@ECT
 cc:  
 Subject: FYI
 --
  - Ray Niles on Price Caps.pdf","Subject: Re: FYI - Ray Niles on Price Caps.pdf

Dear Philip,

Thank you for forwarding the document regarding price caps from Ray Niles. I have reviewed it and found the information very insightful. I appreciate your diligence in keeping me updated on such crucial matters. If there's anything else related to this topic that I should be aware of, please don't hesitate to let me know.

Best regards,
[Your Name]","Hi Matt,

Thanks for sending this over. I'll review the document and get back to you if I have any questions or comments.

Best regards,
Phillip",modelA wins,0.52
71,"Richard,
  Compare your california production to the numbers in the 2000 California Gas 
 Report. It shows 410. But again that might be just what the two utilities 
 receive.","Dear Richard,

Thank you for bringing this to my attention. I have compared our current California production with the data from the 2000 California Gas Report and found a discrepancy. Our current production stands at [insert current production number], which is higher than the reported 410 in the 2000 report.

However, it's important to note that this comparison might not be entirely accurate due to potential changes in our utility infrastructure over the past two decades. I will conduct a more detailed analysis and get back to you with more precise findings soon.

Best regards,
[Your Name]","Hi,

Thank you for pointing this out. I'll review the 2000 California Gas Report and compare it to our production numbers. I'll let you know if there's any discrepancy or additional information that we should consider.

Best regards,

[Your Name]",modelA wins,0.60
72,"Cooper,
  
  Can you give access to the new west power site to Jay Reitmeyer. He is an 
 analyst in our group.
 Phillip","Dear Phillip,

Thank you for reaching out. I have granted access to the new West Power site for Jay Reitmeyer. If there are any other requests or if he encounters any issues, please do not hesitate to let me know.

Best regards,
[Your Name]","Hi Phillip,

Sure, I'll grant access to Jay Reitmeyer for the new west power site. Please let me know if there is anything else you need.

Best regards,
Cooper",modelB wins,0.61
73,"Program
 ---------------------- Forwarded by Phillip K Allen/HOU/ECT on 08/31/2000 
 01:13 PM ---------------------------
 ""Christi Smith"" <christi.smith@lrinet.com> on 08/31/2000 10:32:49 AM
 Please respond to <christi.smith@lrinet.com>
 To: <Phillip.K.Allen@enron.com>
 cc: ""Debbie Nowak (E-mail)"" <dnowak@enron.com>, ""Deborah Evans (E-mail)"" 
 <debe@fsddatasvc.com> 
 Subject: Receipt of Team Selection Form - Executive Impact & Influence Program
 Hi Phillip. We appreciate your prompt attention and completing the Team
 Selection information.
 Ideally, we needed to receive your team of raters on the Team Selection form
 we sent you. The information needed is then easily transferred into the
 database directly from that Excel spreadsheet. If you do not have the
 ability to complete that form, inserting what you listed below, we still
 require additional information.
 We need each person's email address. Without the email address, we cannot
 email them their internet link and ID to provide feedback for you, nor can
 we send them an automatic reminder via email. It would also be good to have
 each person's phone number, in the event we need to reach them.
 So, we do need to receive that complete TS Excel spreadsheet, or if you need
 to instead, provide the needed information via email.
 Thank you for your assistance Phillip.
 Christi L. Smith
 Project Manager for Client Services
 Keilty, Goldsmith & Company
 858/450-2554
 -----Original Message-----
 From: Phillip K Allen [mailto:Phillip.K.Allen@enron.com]
 Sent: Thursday, August 31, 2000 12:03 PM
 To: debe@fsddatasvc.com
 Subject:
 John Lavorato-M
 Mike Grigsby-D
 Keith Holst-D
 Frank Ermis-D
 Steve South-D
 Janie Tholt-D
 Scott Neal-P
 Hunter Shively-P
 Tom Martin-P
 John Arnold-P","Dear Christi,

 Thank you for your email and for the prompt attention. I apologize for the delay in responding with the requested information from our team of raters. Here is the list of individuals along with their respective email addresses and phone numbers as required:

 - John Lavorato-M, Email: jlavorato@enron.com, Phone: 555-1234
 - Mike Grigsby-D, Email: mgrigsby@enron.com, Phone: 555-5678
 - Keith Holst-D, Email: kholst@enron.com, Phone: 555-9012
 - Frank Ermis-D, Email: fer mis@enron.com, Phone: 555-3456
 - Steve South-D, Email: ssouth@enron.com, Phone: 555-7890
 - Janie Tholt-D, Email: jtholt@enron.com, Phone: 555-2345
 - Scott Neal-P, Email: sneal@enron.com, Phone: 555-6789
 - Hunter Shively-P, Email: hshively@enron.com, Phone: 555-4567
 - Tom Martin-P, Email: tmartin@enron.com, Phone: 555-8901
 - John Arnold-P, Email: jarnold@enron.com, Phone: 555-3210

 Please find the attached Excel spreadsheet with the above details as well for your convenience.

 Thank you for your assistance and I look forward to your confirmation.

 Best regards,
 Phillip K Allen","Hi Christi,

Thank you for reaching out. I apologize for any inconvenience. I will ensure that the Team Selection form is completed and sent to you as soon as possible. In the meantime, I will gather the required email addresses and phone numbers for the team members and send them to you via email. 

Thank you for your patience and assistance.

Best regards,

Phillip K. Allen",modelA wins,0.68
74,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 05/01/2001 0=
 2:14 PM ---------------------------
 Outlook Migration Team@ENRON
 04/27/2001 01:00 PM
 To:=09Allison Horton/NA/Enron@ENRON, Amir Baig/NA/Enron@ENRON, Brandon Bang=
 erter/NA/Enron@Enron, Brian Ellis/Corp/Enron@Enron, Charles Philpott/HR/Cor=
 p/Enron@ENRON, Chris P Wood/NA/Enron@Enron, Chris Tull/HOU/ECT@ECT, Dale Sm=
 ith/Corp/Enron@ENRON, Dave June/NA/Enron@ENRON, Donald Sutton/NA/Enron@Enro=
 n, Felicia Buenrostro/HR/Corp/Enron@ENRON, Johnna Morrison/Corp/Enron@ENRON=
 , Joe Dorn/Corp/Enron@ENRON, Kathryn Schultea/HR/Corp/Enron@ENRON, Leon McD=
 owell/NA/Enron@ENRON, Leticia Barrios/Corp/Enron@ENRON, Milton Brown/HR/Cor=
 p/Enron@ENRON, Raj Perubhatla/Corp/Enron@Enron, Shekar Komatireddy/NA/Enron=
 @Enron, Andrea Yowman/Corp/Enron@ENRON, Angie O'Brian/HR/Corp/Enron@ENRON, =
 Bonne Castellano/HR/Corp/Enron@ENRON, Gwynn Gorsuch/NA/Enron@ENRON, Jo Ann =
 Matson/Corp/Enron@ENRON, LaQuitta Washington/HR/Corp/Enron@ENRON, Rick John=
 son/HR/Corp/Enron@ENRON, Sandra Lighthill/HR/Corp/Enron@ENRON, Valeria A Ho=
 pe/HOU/ECT@ECT, Charlotte Brown/HR/Corp/Enron@ENRON, Ronald Fain/HR/Corp/En=
 ron@ENRON, Gary Fitch/HR/Corp/Enron@Enron, Anna Harris/HR/Corp/Enron@ENRON,=
  Keith Jones/HR/Corp/Enron@ENRON, Kristi Monson/NA/Enron@Enron, Bobbie McNi=
 el/HR/Corp/Enron@ENRON, John Stabler/HR/Corp/Enron@ENRON, Michelle Prince/N=
 A/Enron@Enron, James Gramke/NA/Enron@ENRON, Blair Hicks/NA/Enron@ENRON, Jen=
 nifer Johnson/Contractor/Enron Communications@Enron Communications, Jim Lit=
 tle/Enron@EnronXGate, Dale Lukert/NA/Enron@ENRON, Donald Martin/NA/Enron@EN=
 RON, Andrew Mattei/NA/Enron@ENRON, Darvin Mitchell/NA/Enron@ENRON, Mark Old=
 ham/NA/Enron@ENRON, Wesley Pearson/NA/Enron@ENRON, Ramon Pizarro/ENRON_DEVE=
 LOPMENT@ENRON_DEVELOPMENT, Natalie Rau/NA/Enron@ENRON, William Redick/NA/En=
 ron@ENRON, Mark A Richardson/NA/Enron@ENRON, Joseph Schnieders/NA/Enron@ENR=
 ON, Gary Simmons/NA/Enron@Enron, Delaney Trimble/NA/Enron@ENRON, David Upto=
 n/NA/Enron@ENRON, Mike Boegler/HR/Corp/Enron@ENRON, Lyndel Click/HR/Corp/En=
 ron@ENRON, Gabriel Franco/NA/Enron@Enron, Randy Gross/HR/Corp/Enron@Enron, =
 Arthur Johnson/HR/Corp/Enron@Enron, Danny Jones/HR/Corp/Enron@ENRON, John O=
 gden/Houston/Eott@Eott, Edgar Ponce/NA/Enron@Enron, Tracy Pursifull/HR/Corp=
 /Enron@ENRON, Lance Stanley/HR/Corp/Enron@ENRON, Frank Ermis/HOU/ECT@ECT, J=
 ane M Tholt/HOU/ECT@ECT, Jay Reitmeyer/HOU/ECT@ECT, Keith Holst/HOU/ECT@ect=
 , Matthew Lenhart/HOU/ECT@ECT, Mike Grigsby/HOU/ECT@ECT, Monique Sanchez/HO=
 U/ECT@ECT, Phillip K Allen/HOU/ECT@ECT, Randall L Gay/HOU/ECT@ECT, Tori Kuy=
 kendall/HOU/ECT@ECT, Brenda H Fletcher/HOU/ECT@ECT, Jeanne Wukasch/Corp/Enr=
 on@ENRON, Mary Theresa Franklin/HOU/ECT@ECT, Mike Potter/NA/Enron@Enron, Na=
 talie Baker/HOU/ECT@ECT, Suzanne Calcagno/NA/Enron@Enron, Alvin Thompson/Co=
 rp/Enron@Enron, Cynthia Franklin/Corp/Enron@ENRON, Jesse Villarreal/HOU/ECT=
 @ECT, Joan Collins/HOU/EES@EES, Joe A Casas/HOU/ECT@ECT, Kelly Loocke/ENRON=
 @enronXgate, Lia Halstead/NA/Enron@ENRON, Meredith Homco/HOU/ECT@ECT, Rober=
 t Allwein/HOU/ECT@ECT, Scott Loving/NA/Enron@ENRON, Shanna Boudreaux/ENRON@=
 enronXgate, Steve Gillespie/Corp/Enron@ENRON, Tamara Carter/NA/Enron@ENRON,=
  Tracy Wood/NA/Enron@ENRON, Gabriel Fuzat/Enron Communications@Enron Commun=
 ications, Jack Netek/Enron Communications@Enron Communications, Lam Nguyen/=
 NA/Enron@Enron, Camille Gerard/Corp/Enron@ENRON, Craig Taylor/HOU/ECT@ECT, =
 Jessica Hangach/NYC/MGUSA@MGUSA, Kathy Gagel/NYC/MGUSA@MGUSA, Lisa Goulart/=
 NYC/MGUSA@MGUSA, Ruth Balladares/NYC/MGUSA@MGUSA, Sid Strutt/NYC/MGUSA@MGUS=
 A
 cc:=09=20
 Subject:=092- SURVEY/INFORMATION EMAIL
 Current Notes User:=20
 To ensure that you experience a successful migration from Notes to Outlook,=
  it is necessary to gather individual user information prior to your date o=
 f migration. Please take a few minutes to completely fill out the followin=
 g survey. When you finish, simply click on the 'Reply' button then hit 'Se=
 nd' Your survey will automatically be sent to the Outlook 2000 Migration M=
 ailbox.
 Thank you.
 Outlook 2000 Migration Team
 ---------------------------------------------------------------------------=
 -----------------------------------------------------------------
 Full Name:  =20
 Login ID: =20
 Extension: =20
 Office Location: =20
 What type of computer do you have? (Desktop, Laptop, Both) =20
 Do you have a PDA? If yes, what type do you have:  (None, IPAQ, Palm Pilo=
 t, Jornada) =20
 Do you have permission to access anyone's Email/Calendar? =20
  If yes, who? =20
 Does anyone have permission to access your Email/Calendar? =20
  If yes, who? =20
 Are you responsible for updating anyone else's address book? =20
  If yes, who? =20
 Is anyone else responsible for updating your address book? =20
  If yes, who? =20
 Do you have access to a shared calendar? =20
  If yes, which shared calendar? =20
 Do you have any Distribution Groups that Messaging maintains for you (for m=
 ass mailings)? =20
  If yes, please list here: =20
 Please list all Notes databases applications that you currently use: =20
 In our efforts to plan the exact date/time of your migration, we also will =
 need to know:
 What are your normal work hours? From: To:  =20
 Will you be out of the office in the near future for vacation, leave, etc?
  If so, when? From (MM/DD/YY): To (MM/DD/YY):  =20","Hello [Full Name],

To ensure a smooth transition from Notes to Outlook, we need you to complete the following survey. Once finished, please click 'Reply' and then 'Send'. Your response will automatically be sent to the Outlook 2000 Migration Mailbox.

Outlook 2000 Migration Team
---------------------------

**Personal Information:**
- Full Name: [Your Full Name]
- Login ID: [Your Login ID]
- Extension: [Your Extension]
- Office Location: [Your Office Location]

**Computer and PDA Details:**
- What type of computer do you have? (Desktop, Laptop, Both)
- Do you have a PDA? If yes, what type do you have: (None, IPAQ, Palm Pilot, Jornada)

**Access Permissions:**
- Do you have permission to access anyone’s Email/Calendar?
  - If yes, who?
- Does anyone have permission to access your Email/Calendar?
  - If yes, who?
- Are you responsible for updating anyone else's address book?
  - If yes, who?
- Is anyone else responsible for updating your address book?
  - If yes, who?

**Shared Calendars and Distribution Groups:**
- Do you have access to a shared calendar?
  - If yes, which shared calendar?
- Do you have any Distribution Groups that Messaging maintains for you (for mass mailings)?
  - If yes, please list here:

**Notes Databases and Applications:**
- Please list all Notes databases applications that you currently use:

**Work Hours and Future Plans:**
- What are your normal work hours? From: To:
- Will you be out of the office in the near future for vacation, leave, etc?
  - If so, when? From (MM/DD/YY): To (MM/DD/YY):

Thank you for your cooperation.

Best regards,
Outlook 2000 Migration Team","Hello Outlook Migration Team,

Thank you for reaching out. I appreciate the effort to ensure a smooth transition from Notes to Outlook. Below is the information requested:

Full Name: [Your Full Name]
Login ID: [Your Login ID]
Extension: [Your Extension]
Office Location: [Your Office Location]
What type of computer do you have? (Desktop, Laptop, Both): [Your Answer]
Do you have a PDA? If yes, what type do you have: (None, IPAQ, Palm Pilot, Jornada): [Your Answer]
Do you have permission to access anyone's Email/Calendar? If yes, who?: [Your Answer]
Does anyone have permission to access your Email/Calendar? If yes, who?: [Your Answer]
Are you responsible for updating anyone else's address book? If yes, who?: [Your Answer]
Is anyone else responsible for updating your address book? If yes, who?: [Your Answer]
Do you have access to a shared calendar? If yes, which shared calendar?: [Your Answer]
Do you have any Distribution Groups that Messaging maintains for you (for mass mailings)? If yes, please list here: [Your Answer]
Please list all Notes databases applications that you currently use: [Your Answer]

In our efforts to plan the exact date/time of your migration, we also will need to know:
What are your normal work hours? From: [Your Start Time] To: [Your End Time]
Will you be out of the office in the near future for vacation, leave, etc? If so, when? From (MM/DD/YY): [Start Date] To (MM/DD/YY): [End Date]

Please let me know if you need any additional information.

Thank you.

Best regards,
[Your Name]",modelA wins,1.23
75,"John Lavorato-M
 Mike Grigsby-D
 Keith Holst-D
 Frank Ermis-D
 Steve South-D
 Janie Tholt-D
 Scott Neal-P
 Hunter Shively-P
 Tom Martin-P
 John Arnold-P","Dear John Lavorato-M, Mike Grigsby-D, Keith Holst-D, Frank Ermis-D, Steve South-D, Janie Tholt-D, Scott Neal-P, Hunter Shively-P, Tom Martin-P, and John Arnold-P,

I hope this message finds you all well. I am writing to inform you about the upcoming meeting scheduled for next Tuesday at 3 PM in the conference room. The agenda will cover our ongoing project progress and any updates regarding deliverables. Please let me know if there are any specific items you would like to discuss during the meeting so we can ensure they are included on the agenda.

I look forward to seeing everyone next week. Thank you for your attention, and please do not hesitate to reach out if you have any questions or concerns before then.

Best regards,
[Your Name]","Hello everyone,

Thank you for including me in this conversation. Could someone please provide more context or details regarding the subject of this email? I want to ensure I'm aligned and can contribute effectively.

Looking forward to your responses.

Best regards, 

[Your Name]",modelA wins,0.53
76,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 08/31/2000 
 10:17 AM ---------------------------
  
  
  
  From: Phillip K Allen  08/29/2000 02:20 PM
  
 To: mark@intelligencepress.com
 cc:  
 Subject: 
 Mark,
  Here is a spreadsheet detailing our September Socal trades. (I did not 
 distinguish between buys vs. sells.)
 Phillip","Dear Phillip,

 Thank you for sending the spreadsheet with the details of our September SoCal trades. I appreciate your prompt response. I will review the data and get back to you as soon as possible.

 Best regards,
 [Your Name]","Hi Phillip,

Thank you for sending over the spreadsheet with the September Socal trades. I'll review the details and get back to you if I have any questions.

Best regards,

[Your Name]",modelB wins,0.83
77,"Greg,
  Got your message. Good luck on the bike ride.
  What were you doing to your apartment? Are you setting up a studio?
  The kids are back in school. Otherwise just work is going on here.
 Keith","Hi Keith,

Thanks for getting back to me! I was making some adjustments to my apartment, yes, it looks like I'm finally setting up the studio I've been planning for a while now. The kids are doing well, they're back in school which is great. How about you? Work seems to be keeping everyone busy these days.

Best,
Greg","Hi Keith,

Thanks for the well wishes! Yes, I'm actually setting up a small studio space in my apartment. It's been a fun project, and I'm excited to see how it turns out. Hope everything's going smoothly with the kids back in school. Let's catch up soon!

Best,
Greg",modelB wins,0.61
78,Why are his requests coming to me?,"Dear [Recipient's Name],

I hope this message finds you well. Regarding your inquiry, it seems there might be some confusion about the distribution of responsibilities. I will look into this matter and find out why certain requests are being directed to you instead of their intended recipient. In the meantime, if there is a specific request that requires immediate attention, please feel free to forward it to me so I can assist.

Best regards,
[Your Name]","Thank you for reaching out. Could you please provide more details or specify which requests you're referring to? This will help me understand the situation better and address it appropriately. Looking forward to your response.

Best regards,",modelB wins,0.60
79,"Mark,
  Here is a spreadsheet detailing our September Socal trades. (I did not 
 distinguish between buys vs. sells.)
 Phillip","Dear Philip,

Thank you for sending through the spreadsheet detailing our September Socal trades. I appreciate your promptness in providing this information. I will take a closer look at it now and follow up with any questions or clarifications that I might have.

Best regards,
Mark","Hi Phillip,

Thank you for sending over the spreadsheet. I’ll review the details and get back to you if I have any questions.

Best regards,
Mark",modelB wins,1.17
80,"Mark,
  Were you able to log in to enron online and find socal today?
  I will follow up with a list of our physical deals done yesterday and today.
 Phillip","Hi Phillip,

Yes, I was able to log in to Enron Online and found Socal as requested. I appreciate your assistance in providing me the details on our physical deals done yesterday and today.

Best regards,
Mark","Hi Phillip,

Yes, I was able to log in to Enron Online and find the SoCal information today. Thank you for your assistance. I look forward to receiving the list of our physical deals.

Best,
Mark",modelB wins,1.09
81,"Brenda
  Can you send me your address in College Station.
 Phillip","Dear Brenda,

I'm happy to help! My address at College Station is as follows:

[Your Full Address]

Please let me know if you need anything else.

Best regards,
Phillip","Hi Phillip,

Sure, my address in College Station is [Your Address Here].

Let me know if you need anything else!

Best,
Brenda",modelA wins,0.62
82,"---------------------- Forwarded by Phillip K Allen/HOU/ECT on 08/28/2000 
 01:39 PM ---------------------------
 Kristian J Lande
 08/24/2000 03:56 PM
 To: Christopher F Calger/PDX/ECT@ECT, Jake Thomas/HOU/ECT@ECT, Frank W 
 Vickers/HOU/ECT@ECT, Elliot Mainzer/PDX/ECT@ECT, Michael McDonald/SF/ECT@ECT, 
 David Parquet/SF/ECT@ECT, Laird Dyer/SF/ECT@ECT, Jim Buerkle/PDX/ECT@ECT, Jim 
 Gilbert/PDX/ECT@ECT, Terry W Donovan/HOU/ECT@ECT, Jeff G 
 Slaughter/ENRON_DEVELOPMENT@ENRON_DEVELOPMENT, Ed Clark/PDX/ECT@ECT
 cc: Tim Belden/HOU/ECT@ECT, Robert Badeer/HOU/ECT@ECT, Matt 
 Motley/PDX/ECT@ECT, Phillip K Allen/HOU/ECT@ECT 
 Subject: New Generation
 Sorry, 
 Report as of August 24, 2000","Dear Team,

 I am writing to update you on the progress of our new generation project. As of August 24, 2000, we are making significant strides towards completion. I appreciate your continued support and collaboration in this endeavor. Let's continue pushing forward for a successful outcome.

 Best regards,
 [Your Name]","Thank you for sharing the report. I'll review it and get back to you if I have any questions or need further information. 

Best regards,  
[Your Name]",modelA wins,0.54
83,"Mark,
  The following is a guest password that will allow you temporary view only 
 access to EnronOnline. Please note, the user ID and password are CASE 
 SENSITIVE.
 Guest User ID: GNA45925
 Guest Password: YJ53KU42
 Log in to www.enrononline.com and install shockwave using instructions 
 below. I have set up a composite page with western basis and cash prices to 
 help you filter through the products. The title of the composite page is 
 Mark's Page. If you have any problems logging in you can call me at 
 (713)853-7041 or Kathy Moore, EnronOnline HelpDesk, 713/853-HELP (4357).
 The Shockwave installer can be found within ""About EnronOnline"" on the home 
 page. After opening ""About EnronOnline"", using right scroll bar, go to the 
 bottom. Click on ""download Shockwave"" and follow the directions. After 
 loading Shockwave, shut down and reopen browser (i.e. Microsoft Internet 
 Explorer/Netscape).
 I hope you will find this site useful.
 Sincerely,
 Phillip Allen","Dear Philip,

Thank you for providing me with the necessary details to access EnronOnline. I have noted down the Guest User ID (GNA45925) and Password (YJ53KU42). I will log in using these credentials and follow your instructions to install Shockwave.

As per your instructions, I will find the Shockwave installer within ""About EnronOnline"" on the home page, download it, and follow the directions for installation. After loading Shockware, I will shut down and reopen my browser (Microsoft Internet Explorer/Netscape).

I appreciate your help and look forward to finding this site useful.

Best Regards,
Mark","Phillip,

Thank you for providing the guest access details and instructions for EnronOnline. I appreciate the setup of the composite page with the western basis and cash prices. I will follow the steps to log in and install Shockwave as you outlined. If I encounter any issues, I'll be sure to reach out to you or the HelpDesk.

Thanks again for your assistance.

Best regards,  
Mark",modelB wins,0.59
84,"Mark,
  Attached is a spreadsheet that lists the end of day midmarkets for socal 
 basis and socal/san juan spreads. I listed the days during bidweek that 
 reflected financial trading for Socal Index and the actual gas daily prints 
 before and after bidweek.  
  
  The following observations can be made:
  July 1. The basis market anticipated a Socal/San Juan spread of .81 vs 
 actual of .79
  2. Perceived index was 4.95 vs actual of 4.91
  3. Socal Gas Daily Swaps are trading at a significant premium.
  Aug. 1. The basis market anticipated a Socal/San Juan spread of 1.04 vs 
 actual of .99
  2. Perceived index was 4.54 vs actual of 4.49
  3. Gas daily spreads were much wider before and after bidweek than the 
 monthly postings
  4. Socal Gas Daily Swaps are trading at a significant premium.
  
  Enron Online will allow you to monitor the value of financial swaps against 
 the index, as well as, spreads to other locations. Please call with any 
 questions.
 Phillip","Dear Philip,

Thank you for sharing the attached spreadsheet detailing the end-of-day midmarkets for SOCAL and SOCAL/San Juan spreads. I appreciate your efforts in providing insights from bidweek trading and comparing them with actual gas daily prints.

Based on the analysis, it appears that there is a discrepancy between the anticipated and actual Socal/San Juan spreads on July 1st and August 1st, as well as wider gas daily spreads before and after bidweek compared to monthly postings. Additionally, it seems that Socal Gas Daily Swaps are trading at a significant premium in both instances.

I'd be grateful if you could clarify any factors contributing to these observations and provide further insights regarding the perceived index versus actual values. I look forward to discussing this data more in detail during our next call. Thank you once again for your assistance.

Best regards,
[Your Name]","Phillip,

Thank you for sending over the spreadsheet and your observations. I'll review the details and keep an eye on the financial swaps and spreads using Enron Online. If I have any questions, I'll be sure to reach out.

Best regards,  
Mark",modelA wins,1.22
85,"Alan, 
 You should have received updated numbers from Keith Holst. Call me if you did not receive them.
 Phillip","Dear Philip,

Thank you for your email. I apologize for the delay in responding, but I have yet to receive the updated numbers from Keith Holst. I will call you as soon as possible to discuss next steps.

Best regards,
[Your Name]","Hi Phillip,

Thanks for reaching out. I have received the updated numbers from Keith. Let me know if there’s anything else you need.

Best,
Alan",modelB wins,0.61
86,"Suzanne,
  Can you give me more details or email the plan prior to meeting? What do I 
 need to provide besides headcount?
  Otherwise any afternoon next week would be fine
 Phillip","Dear Phillip,

Thank you for getting in touch. In preparation for our meeting, I have attached the requested project plan with more details. Regarding your question about what you need to provide besides headcount, we'll require a clear understanding of the project scope, specific objectives, potential risks, and any available resources that may aid in its execution.

If there are any other requirements or supporting documents needed, please let me know, and I will make sure to have them ready for our discussion.

I look forward to our meeting next week. If you could pick an afternoon that works best for you, I'll ensure I am available at that time.

Best regards,
Suzanne","Hi Phillip,

Sure, I'd be happy to provide more details and email the plan before our meeting. I'll send that over shortly. As for what you need to provide, aside from the headcount, any specific requirements or preferences you have in mind would be helpful.

Looking forward to our meeting next week. I'll coordinate and confirm a time in the afternoon that works for both of us.

Best,
Suzanne",modelB wins,1.02
87,"Colleen,
  Please add Mike Grigsby to the distribution.
  On another note, do you have any idea how Patti is holding up?
 Phillip","Hi Phillip,

Thank you for bringing that to my attention. I will add Mike Grigsby to the distribution list immediately.

Regarding your question about Patti, I'm sorry but I don't have any recent updates on her situation. I recommend reaching out directly to see how she's doing.

Best regards,
[Your Name]","Hi Phillip,

Sure, I'll add Mike Grigsby to the distribution list.

Regarding Patti, I spoke to her recently, and she seems to be doing well. I'll reach out to her again and let you know if there's any update.

Best,
Colleen",modelB wins,0.61
